0.724568	0.605097
0.745404	0.611242
0.399180	0.463725
0.798356	0.625214
0.564022	0.538317
0.148426	0.300360
0.005612	0.061708
0.001776	0.037275
0.799744	0.625214
0.505546	0.512111
0.000744	0.023072
0.156397	0.307192
0.283066	0.391775
0.107435	0.258476
0.974521	0.668543
0.051703	0.181128
0.068366	0.202657
0.884063	0.645794
0.657066	0.576879
0.011776	0.088298
0.638877	0.571968
0.173208	0.323548
0.445385	0.484639
0.532981	0.523900
0.086893	0.232398
0.311095	0.410435
0.329353	0.421194
0.785350	0.624156
0.260666	0.378933
0.768946	0.618339
0.059041	0.192145
0.044274	0.167753
0.001360	0.033396
0.790536	0.624156
0.178779	0.327577
0.597309	0.554968
0.510669	0.513168
0.711713	0.602425
0.241606	0.369579
0.825120	0.631718
0.141580	0.294904
0.005114	0.060041
0.006407	0.064659
0.370486	0.446681
0.664495	0.580539
0.452804	0.486793
0.723912	0.605097
0.000508	0.022425
0.146675	0.298798
0.452521	0.486793
0.281151	0.391204
0.147391	0.299592
0.490454	0.506476
0.050495	0.178358
0.814076	0.629030
0.382830	0.453652
0.011915	0.088431
0.016448	0.105306
0.442959	0.484639
0.354700	0.438805
0.020552	0.115826
0.414864	0.470159
0.800568	0.625480
0.156079	0.307192
0.000186	0.018940
0.000013	0.008988
0.062625	0.196426
0.772082	0.619335
0.536524	0.525931
0.028612	0.135106
0.035290	0.151014
0.954590	0.664247
0.552101	0.534580
0.837145	0.634828
0.883196	0.645794
0.245886	0.370752
0.043041	0.165867
0.372965	0.447828
0.032716	0.145048
0.365095	0.445150
0.327779	0.421007
0.959372	0.665617
0.024830	0.125171
0.057795	0.192019
0.008732	0.074661
0.292129	0.398130
0.560394	0.537978
0.942700	0.662872
0.843073	0.637288
0.446644	0.485442
0.345808	0.434181
0.764060	0.617536
0.628703	0.566909
0.000123	0.016104
0.387407	0.456380
0.443445	0.484639
0.022303	0.121257
0.141035	0.294609
0.069587	0.203984
0.700312	0.597898
0.067909	0.202114
0.053429	0.182974
0.871659	0.643865
0.570385	0.541729
0.099489	0.246354
0.386420	0.455665
0.148300	0.300360
0.116972	0.268489
0.320180	0.417457
0.009391	0.076994
0.208297	0.351042
0.661618	0.578736
0.022527	0.121257
0.604151	0.558653
0.304804	0.407925
0.871243	0.643865
0.002744	0.043443
0.201691	0.344804
0.044454	0.168136
0.070549	0.205395
0.280609	0.391204
0.605656	0.559802
0.452956	0.486793
0.095044	0.241817
0.445306	0.484639
0.321899	0.418077
0.192618	0.339904
0.790199	0.624156
0.856514	0.639458
0.880107	0.645794
0.003142	0.045543
0.068375	0.202657
0.038050	0.157582
0.034432	0.149057
0.711741	0.602425
0.900558	0.648620
0.310505	0.410350
0.207798	0.350670
0.130050	0.282979
0.618375	0.561834
0.024912	0.125171
0.990073	0.672074
0.244123	0.370709
0.183410	0.331590
0.457792	0.489586
0.040713	0.162822
0.856420	0.639458
0.617621	0.561834
0.029148	0.135410
0.000722	0.023072
0.060211	0.193911
0.633256	0.569236
0.723653	0.605097
0.725981	0.605097
0.436432	0.481237
0.584871	0.549866
0.184479	0.332399
0.654612	0.576145
0.485858	0.504396
0.556221	0.536822
0.243754	0.370709
0.027148	0.132454
0.119107	0.270428
0.049688	0.177477
0.003858	0.050892
0.006107	0.064609
0.734968	0.607346
0.495274	0.507685
0.954808	0.664247
0.835565	0.634079
0.227442	0.362296
0.146817	0.298802
0.569754	0.541729
0.352470	0.438467
0.667650	0.581817
0.648596	0.575097
0.032628	0.144957
0.853593	0.639458
0.234735	0.364549
0.048281	0.174372
0.219003	0.357253
0.658385	0.577562
0.640861	0.572757
0.074792	0.212446
0.487836	0.504396
0.588621	0.551685
0.436319	0.481237
0.426161	0.475383
0.112710	0.264097
0.086451	0.232089
0.205265	0.348683
0.974104	0.668543
0.615524	0.561156
0.133215	0.287620
0.395120	0.460893
0.940691	0.662562
0.492779	0.506761
0.612328	0.560854
0.010792	0.083557
0.092546	0.239631
0.884091	0.645794
0.854123	0.639458
0.865050	0.643093
0.552631	0.534694
0.102000	0.250485
0.674751	0.584481
0.882230	0.645794
0.947479	0.663192
0.019738	0.114619
0.276738	0.389321
0.506369	0.512111
0.476770	0.498697
0.243098	0.370709
0.058912	0.192145
0.004707	0.058138
0.186659	0.333236
0.425577	0.475152
0.020353	0.115826
0.179303	0.327770
0.978019	0.668796
0.495666	0.507774
0.679170	0.586560
0.006918	0.066893
0.280789	0.391204
0.803650	0.625656
0.130170	0.282979
0.269293	0.383974
0.785732	0.624156
0.786817	0.624156
0.047454	0.172462
0.518016	0.517392
0.985448	0.670867
0.391438	0.458601
0.589325	0.551685
0.434789	0.480730
0.269467	0.383974
0.000442	0.021801
0.097325	0.243536
0.021669	0.118731
0.766183	0.617850
0.126678	0.278791
0.167754	0.318369
0.006312	0.064659
0.562956	0.538193
0.109006	0.260562
0.000565	0.022872
0.021498	0.118222
0.061836	0.196192
0.296707	0.402827
0.654252	0.576145
0.736388	0.608049
0.212886	0.354199
0.766123	0.617850
0.001968	0.038416
0.194202	0.341290
0.977953	0.668796
0.219174	0.357258
0.656972	0.576879
0.402486	0.465215
0.821085	0.631718
0.676483	0.585270
0.502356	0.510226
0.367328	0.445634
0.255243	0.377451
0.268281	0.383974
0.617035	0.561834
0.549088	0.532821
0.538177	0.526585
0.113795	0.264785
0.847240	0.637670
0.642909	0.573162
0.671281	0.582656
0.366079	0.445440
0.035369	0.151014
0.838095	0.635323
0.137205	0.289984
0.310385	0.410350
0.034618	0.149450
0.446943	0.485442
0.705568	0.601184
0.336603	0.426357
0.007685	0.070479
0.276013	0.388812
0.015322	0.102319
0.264530	0.380957
0.000215	0.020224
0.096502	0.243166
0.712662	0.602425
0.020738	0.115826
0.173167	0.323548
0.566265	0.539735
0.285470	0.393567
0.094142	0.240931
0.142950	0.295446
0.905028	0.649214
0.272215	0.386348
0.677726	0.585871
0.137921	0.290090
0.042420	0.164517
0.107650	0.258476
0.468208	0.494828
0.378240	0.451303
0.264508	0.380957
0.087621	0.233405
0.106000	0.256242
0.366079	0.445440
0.080303	0.221424
0.785404	0.624156
0.000741	0.023072
0.160505	0.310473
0.459085	0.489900
0.000571	0.022872
0.221713	0.359592
0.917634	0.654959
0.422249	0.472897
0.075722	0.213581
0.108820	0.260562
0.876057	0.645591
0.001858	0.037549
0.470344	0.495667
0.726514	0.605097
0.631461	0.567932
0.304451	0.407925
0.557047	0.536822
0.116145	0.268004
0.367650	0.445634
0.355016	0.438805
0.578161	0.545960
0.078233	0.218253
0.149861	0.302349
0.247256	0.371595
0.541353	0.528242
0.260259	0.378871
0.308281	0.409207
0.142032	0.295152
0.597095	0.554968
0.490606	0.506476
0.009274	0.076994
0.982956	0.669814
0.360606	0.442111
0.290379	0.396757
0.070013	0.204670
0.473132	0.496594
0.000552	0.022872
0.400871	0.464810
0.234356	0.364549
0.541218	0.528242
0.007814	0.070954
0.755751	0.614539
0.005438	0.061708
0.856394	0.639458
0.102776	0.250994
0.440091	0.482795
0.730773	0.605753
0.032394	0.144823
0.799199	0.625214
0.458700	0.489867
0.990937	0.672074
0.809924	0.628897
0.002069	0.039169
0.725287	0.605097
0.028385	0.134495
0.341243	0.429713
0.452079	0.486793
0.006442	0.064659
0.005382	0.061708
0.461243	0.490133
0.886019	0.645998
0.024631	0.124728
0.526814	0.520353
0.245401	0.370752
0.362521	0.443334
0.157076	0.307667
0.217098	0.356047
0.403669	0.465215
0.665893	0.581285
0.453088	0.486793
0.238095	0.368161
0.510243	0.513168
0.231129	0.362970
0.597148	0.554968
0.006716	0.066051
0.072145	0.207616
0.027079	0.132417
0.010274	0.080721
0.243132	0.370709
0.999688	0.673996
0.102407	0.250963
0.289606	0.396207
0.001814	0.037549
0.974899	0.668588
0.988196	0.671885
0.470820	0.495667
0.395703	0.461024
0.738183	0.608826
0.024868	0.125171
0.205527	0.348850
0.052215	0.181727
0.449804	0.486440
0.853621	0.639458
0.134066	0.287796
0.903331	0.649178
0.959666	0.665617
0.725514	0.605097
0.389303	0.456659
0.747404	0.611475
0.381492	0.453248
0.547050	0.531617
0.392524	0.459117
0.936457	0.661637
0.941498	0.662562
0.071022	0.206211
0.282224	0.391624
0.568079	0.541222
0.003095	0.045543
0.156397	0.307192
0.010640	0.082880
0.867114	0.643093
0.732738	0.606355
0.921937	0.656746
0.538612	0.526770
0.660136	0.578411
0.814287	0.629030
0.790943	0.624156
0.090117	0.235736
0.696530	0.595696
0.245666	0.370752
0.058991	0.192145
0.670385	0.582352
0.032599	0.144957
0.167748	0.318369
0.745842	0.611367
0.486325	0.504396
0.748391	0.611547
0.229385	0.362296
0.017489	0.107995
0.497994	0.508925
0.189442	0.336405
0.590189	0.551685
0.475158	0.498230
0.164334	0.314674
0.654278	0.576145
0.525675	0.520353
0.856249	0.639458
0.000760	0.023072
0.282132	0.391624
0.739139	0.609239
0.132915	0.287483
0.897905	0.648530
0.792423	0.625092
0.045167	0.169358
0.700208	0.597898
0.000230	0.020504
0.014808	0.099821
0.352896	0.438467
0.000032	0.011235
0.110804	0.262511
0.241341	0.369579
0.357625	0.440732
0.995230	0.672438
0.442527	0.484458
0.117555	0.269539
0.901662	0.649178
0.002180	0.039319
0.002375	0.040609
0.646748	0.574976
0.018596	0.111155
0.064577	0.197990
0.812814	0.629030
0.877732	0.645591
0.077760	0.218072
0.022744	0.121358
0.041445	0.163105
0.357076	0.440309
0.255580	0.377451
0.119776	0.270853
0.602186	0.557318
0.163237	0.313414
0.444959	0.484639
0.822965	0.631718
0.009905	0.078983
0.363262	0.443840
0.069539	0.203984
0.133511	0.287620
0.158991	0.309997
0.307489	0.409086
0.160568	0.310473
0.232230	0.363014
0.078779	0.218776
0.050224	0.177693
0.963811	0.667625
0.050950	0.179107
0.007240	0.068388
0.568369	0.541257
0.003186	0.045543
0.289085	0.395947
0.349656	0.436194
0.417918	0.471359
0.067114	0.200784
0.090126	0.235736
0.029230	0.135497
0.330123	0.421673
0.429741	0.476564
0.852401	0.639458
0.000076	0.016104
0.009858	0.078976
0.879637	0.645794
0.798356	0.625214
0.005445	0.061708
0.306451	0.408530
0.593927	0.553752
0.419312	0.471359
0.197640	0.342104
0.258517	0.378644
0.232644	0.363148
0.275003	0.387901
0.003117	0.045543
0.143817	0.295951
0.010211	0.080521
0.245517	0.370752
0.396385	0.461242
0.199057	0.342493
0.611366	0.560854
0.066155	0.200501
0.437309	0.481459
0.185445	0.333015
0.697006	0.595790
0.462107	0.490320
0.038397	0.158100
0.510741	0.513168
0.259334	0.378871
0.309943	0.410270
0.881675	0.645794
0.123297	0.275318
0.101088	0.248873
0.305779	0.407981
0.214233	0.354890
0.223574	0.360580
0.785574	0.624156
0.335139	0.425537
0.403445	0.465215
0.623019	0.564138
0.055325	0.187365
0.579303	0.546796
0.578025	0.545960
0.037101	0.154653
0.878836	0.645794
0.786804	0.624156
0.790249	0.624156
0.590420	0.551685
0.366656	0.445440
0.729927	0.605287
0.898839	0.648530
0.062631	0.196426
0.018713	0.111155
0.786489	0.624156
0.617735	0.561834
0.038224	0.157689
0.789303	0.624156
0.757498	0.614826
0.000789	0.023086
0.178420	0.327556
0.000322	0.021801
0.897211	0.648530
0.210972	0.353053
0.154905	0.307163
0.009404	0.076994
0.017038	0.106304
0.470315	0.495667
0.828814	0.632343
0.608987	0.560854
0.084931	0.230614
0.550587	0.533793
0.113022	0.264538
0.865896	0.643093
0.163710	0.313759
0.016618	0.105306
0.263502	0.380957
0.725650	0.605097
0.001120	0.029914
0.133785	0.287620
0.430410	0.477059
0.001110	0.029914
0.541161	0.528242
0.249284	0.373307
0.003732	0.049843
0.008606	0.074661
0.040950	0.163105
0.255091	0.377451
0.772975	0.619803
0.243726	0.370709
0.823420	0.631718
0.032883	0.145186
0.867606	0.643093
0.002268	0.039729
0.473539	0.496777
0.563312	0.538193
0.804356	0.625656
0.653290	0.576145
0.388785	0.456659
0.098975	0.245936
0.814984	0.629030
0.027719	0.133412
0.093047	0.239815
0.739861	0.609239
0.040470	0.162822
0.052170	0.181727
0.412502	0.468929
0.030927	0.141219
0.000019	0.008988
0.993426	0.672074
0.954893	0.664247
0.020691	0.115826
0.000218	0.020224
0.790170	0.624156
0.215281	0.355263
0.969962	0.668543
0.322716	0.418077
0.367479	0.445634
0.031170	0.141852
0.110363	0.262045
0.970145	0.668543
0.991199	0.672074
0.052877	0.181958
0.010666	0.082880
0.124451	0.276361
0.047199	0.172119
0.353325	0.438467
0.137590	0.289984
0.206609	0.349205
0.206612	0.349205
0.181621	0.329752
0.400088	0.464154
0.353035	0.438467
0.057666	0.192019
0.063726	0.196790
0.368356	0.445812
0.856972	0.639458
0.531710	0.523219
0.324628	0.419417
0.812921	0.629030
0.056470	0.190004
0.480640	0.501273
0.613126	0.560854
0.845486	0.637670
0.135975	0.289127
0.042325	0.164448
0.181161	0.329195
0.618634	0.561834
0.940397	0.662562
0.510776	0.513168
0.062101	0.196192
0.211845	0.353676
0.614158	0.560854
0.019009	0.112217
0.002199	0.039319
0.369177	0.446104
0.122751	0.274716
0.143618	0.295951
0.043401	0.166210
0.239073	0.368941
0.067180	0.200784
0.027448	0.132795
0.890319	0.647575
0.434849	0.480730
0.121811	0.273429
0.135874	0.289127
0.217505	0.356150
0.048792	0.175464
0.122770	0.274716
0.228685	0.362296
0.510309	0.513168
0.003423	0.047231
0.137445	0.289984
0.589445	0.551685
0.013013	0.093628
0.829271	0.632343
0.054022	0.184414
0.067148	0.200784
0.803249	0.625656
0.067126	0.200784
0.028991	0.135410
0.450028	0.486440
0.087306	0.232921
0.362281	0.443334
0.773246	0.619803
0.036366	0.153582
0.227205	0.362296
0.822533	0.631718
0.096757	0.243166
0.088129	0.233659
0.419300	0.471359
0.093028	0.239815
0.004221	0.055336
0.043987	0.167258
0.279066	0.390795
0.195814	0.341726
0.001473	0.033923
0.247271	0.371595
0.253722	0.377310
0.884211	0.645794
0.885174	0.645998
0.137599	0.289984
0.940628	0.662562
0.016038	0.104808
0.729259	0.605156
0.487205	0.504396
0.375634	0.449401
0.448618	0.485899
0.648789	0.575097
0.527912	0.520353
0.799479	0.625214
0.718779	0.604501
0.230909	0.362970
0.674341	0.584481
0.155669	0.307163
0.537429	0.526342
0.725590	0.605097
0.628457	0.566909
0.263183	0.380957
0.614527	0.560854
0.007019	0.067564
0.570208	0.541729
0.649432	0.575097
0.159139	0.310003
0.788546	0.624156
0.000644	0.023068
0.597836	0.555216
0.811593	0.629030
0.015596	0.103184
0.113707	0.264785
0.042022	0.163868
0.896823	0.648530
0.542577	0.529195
0.887186	0.646351
0.135530	0.289127
0.492533	0.506761
0.032785	0.145054
0.161782	0.311284
0.189114	0.336405
0.371801	0.447367
0.317126	0.415503
0.383584	0.453652
0.968129	0.668543
0.869962	0.643792
0.898915	0.648530
0.252710	0.376450
0.487650	0.504396
0.843804	0.637390
0.855924	0.639458
0.081019	0.222780
0.062129	0.196192
0.661366	0.578736
0.095940	0.242340
0.925675	0.657652
0.953779	0.664247
0.769104	0.618339
0.201896	0.344879
0.651268	0.575097
0.471215	0.495667
0.089558	0.235736
0.127543	0.279912
0.003186	0.045543
0.157382	0.307893
0.636978	0.571451
0.614312	0.560854
0.442076	0.484212
0.360293	0.441982
0.228413	0.362296
0.058464	0.192145
0.003038	0.045397
0.179716	0.328079
0.441697	0.484046
0.711284	0.602425
0.353136	0.438467
0.902599	0.649178
0.145495	0.297529
0.177615	0.326713
0.458104	0.489586
0.273003	0.386611
0.000290	0.021618
0.000596	0.022872
0.260590	0.378933
0.025763	0.127739
0.017038	0.106304
0.838773	0.635611
0.255950	0.377623
0.013981	0.097288
0.011085	0.085211
0.823792	0.631718
0.169785	0.319669
0.160479	0.310473
0.226114	0.361944
0.093845	0.240460
0.439675	0.482795
0.949230	0.663626
0.088562	0.234223
0.480574	0.501273
0.165533	0.315837
0.904637	0.649214
0.030009	0.138485
0.100767	0.248608
0.525546	0.520353
0.003025	0.045397
0.571486	0.542292
0.437735	0.481588
0.058716	0.192145
0.894057	0.648530
0.027593	0.133104
0.492107	0.506761
0.574183	0.543755
0.687552	0.590306
0.074325	0.211562
0.002650	0.043443
0.338000	0.427606
0.008801	0.074661
0.001429	0.033923
0.175880	0.325859
0.196511	0.342065
0.716120	0.604153
0.142792	0.295446
0.019603	0.114141
0.891527	0.648012
0.160025	0.310473
0.007631	0.070289
0.589830	0.551685
0.774107	0.620049
0.215634	0.355263
0.667019	0.581555
0.825401	0.631718
0.798883	0.625214
0.339410	0.427909
0.020808	0.115826
0.005868	0.062761
0.244946	0.370709
0.305849	0.407981
0.007959	0.071462
0.000123	0.016104
0.970795	0.668543
0.414962	0.470159
0.020032	0.115382
0.217987	0.356150
0.214060	0.354890
0.841514	0.636387
0.000852	0.024596
0.036050	0.152885
0.840079	0.635924
0.147486	0.299592
0.205912	0.349205
0.830009	0.632411
0.013543	0.095823
0.405495	0.466255
0.725565	0.605097
0.972416	0.668543
0.220552	0.358277
0.508555	0.513044
0.069331	0.203794
0.000350	0.021801
0.794505	0.625214
0.329287	0.421194
0.193009	0.340308
0.055968	0.189244
0.105852	0.256242
0.711785	0.602425
0.152896	0.306791
0.119120	0.270428
0.508249	0.513044
0.846659	0.637670
0.379117	0.451844
0.796025	0.625214
0.924997	0.657652
0.906880	0.649888
0.120517	0.271381
0.673073	0.583737
0.187521	0.334494
0.007735	0.070639
0.748123	0.611547
0.958174	0.665014
0.741495	0.609239
0.319975	0.417444
0.151076	0.304281
0.802196	0.625656
0.303950	0.407925
0.301659	0.406709
0.352076	0.438467
0.452505	0.486793
0.186401	0.333236
0.407940	0.467048
0.184388	0.332399
0.135871	0.289127
0.371022	0.446681
0.271401	0.385620
0.956937	0.664803
0.862555	0.642246
0.348521	0.436118
0.841562	0.636387
0.518000	0.517392
0.358066	0.440757
0.079836	0.220707
0.057470	0.192019
0.912934	0.653131
0.154991	0.307163
0.216189	0.355263
0.278151	0.390538
0.001445	0.033923
0.261991	0.380342
0.051656	0.181128
0.047356	0.172400
0.796741	0.625214
0.005612	0.061708
0.012202	0.089529
0.146085	0.297880
0.938521	0.661908
0.523492	0.519592
0.234577	0.364549
0.206479	0.349205
0.278842	0.390737
0.792767	0.625133
0.508732	0.513044
0.002726	0.043443
0.753331	0.613600
0.194391	0.341290
0.259167	0.378871
